genes,logFC,logCPM,LR,PValue,FDR,bnumber
ygcO,-0.326927913683125,1.25535537452942,0.339490221552505,0.560123623576485,0.789032593028976,b2767
ygcP,-0.362095913792807,2.27714641511349,0.993629576043754,0.31885688952486,0.582301440109035,b2768
ygcQ,-0.151405107650964,2.61033306553837,0.190155774729695,0.662786999193913,0.853809919758461,b2769
ygcR,-0.489168711400734,2.36228098380523,1.15347830423825,0.282822200756984,0.547026012122443,b2770
ygcS,0.150965266243844,2.31836292094631,0.0571687768500269,0.811028095528149,0.928886328450299,b2771
ygcU,-0.57641079903823,2.79991996872811,1.98917997099941,0.158426647004835,0.373904201319061,b4463
ygcW,0.328979169535315,1.08451614066187,0.184009153923954,0.667950237324779,0.856513475243181,b2774
ygdB,0.0866302854109186,2.09258729450029,0.0329469903906432,0.855964884231072,0.947440372884162,b2824
ygdD,0.00526255596496841,4.36810214896302,0.000538299746625448,0.981489711523078,1,b2807
ygdE,-0.147183922284719,6.4548109926563,0.774665763549644,0.378777519992627,0.638540245452052,b2806
ygdH,-0.710774216546163,7.10428598716486,12.1394068489277,0.000493674750223747,0.00307186680502053,b2795
ygdI,0.629671342292261,4.92910788365088,4.48669027684131,0.0341597510960411,0.126525424875218,b2809
ygdK,-0.136854184514677,5.51381899905976,0.436001503729697,0.509058699925715,0.755632269854417,b2811
ygdL,0.311097777021167,5.16457266304429,2.98548151790934,0.0840142956098686,0.248674032158377,b2812
ygdQ,-0.155089499204873,5.53521274019141,0.750876420374816,0.386198892690281,0.647764278652165,b2832
ygdR,0.23652857307459,4.51843384313706,0.637813057886952,0.424503831790301,0.686421583490195,b2833
ygeA,-0.140299164053243,4.85230490978797,0.303911813894883,0.581440394119161,0.804261165979099,b2840
ygeD,-0.12194114835463,4.90148505726866,0.397501017222025,0.528382665733254,0.770714195644014,b2835
ygeF,-1.01757872798024,1.2881008044946,3.37423743917867,0.0662232193199347,0.208772324264816,b2850
ygeG,-0.371627680898993,0.57318020131886,0.319501499846362,0.571907379377783,0.796008064633869,b2851
ygeH,-0.334587183624362,1.72422876065752,0.329356136427156,0.566038464442299,0.794164651734853,b2852
ygeI,-0.951014254213903,0.699366305778334,2.30770763881724,0.128733779016394,0.324010018398488,b2853
ygeK,-0.430321929381794,0.980491654635725,0.359932200264502,0.548543892144707,0.781643375180796,b2856
ygeL,-0.645459097230302,0.324827185074791,0.780058404216471,0.377123278298523,0.637647449383098,b2856
ygeM,-0.223781474435521,0.676878747250796,0.106107465243756,0.744620011946079,0.890862557228564,b2858
ygeO,-0.699418616727242,1.97548525952985,1.90693495552834,0.167304126586154,0.389114982620139,b2859
ygeP,-0.310139116396163,2.53883700934502,1.00235152366108,0.316742176201746,0.581142505953841,b2862
ygeQ,-0.22716338826527,3.95478917320772,1.15958322022955,0.28155199365198,0.545301820889193,b2863
ygeR,-0.186485020553986,5.79058657774203,0.721296800609596,0.395718864242642,0.658109270182507,b2865
ygeV,-0.64632851598223,4.38400924055248,7.18922522621134,0.00733426419965934,0.0360371866647653,b2869
ygeW,-0.345629967480726,1.97179955433089,0.360338331245355,0.548318395022872,0.781579916865936,b2870
ygeX,-0.113361605082581,3.05929495141228,0.124450741028849,0.724256553164956,0.883483933081545,b2871
ygeY,-0.277644249428502,3.08489412568323,0.649204719977056,0.420397156455377,0.68336293516401,b2872
ygfA,-0.277916474772861,5.13701211273046,1.96923699442788,0.160528873992679,0.377216652216747,b2912
ygfB,-0.282814099377835,7.92023253643204,2.05070697665658,0.152135530024784,0.363023952584001,b2909
ygfF,0.600447227417366,3.68080065248956,5.97726227161207,0.0144914801336445,0.0639966285247553,b2902
ygfG,-0.543975275788095,2.43815729377194,2.27878141320235,0.131154887093182,0.328320519149738,b2919
ygfH,-0.287962481115666,3.75804996007212,1.6764283316944,0.195399720002061,0.432785328558412,b2920
ygfI,-0.813857850183689,3.89454226425983,8.06351510166084,0.00451654745884879,0.0235591406700096,b2921
ygfJ,-0.770885693054141,3.20469540696014,8.52229872186426,0.00350821081521728,0.0186371002594384,b2877
ygfK,-0.16000339421749,4.33953975478427,0.44810714832172,0.50323521270689,0.750766320362582,b2878
ygfM,-0.536028972736655,2.29444501411689,1.52075540270426,0.21750521408615,0.46413291484095,b2880
ygfO,-0.0646976157924533,3.00635864297605,0.0332530616698259,0.855304750257832,0.947440372884162,b2882
ygfQ,-0.234700271726849,3.74263369376631,0.54899557367603,0.458728392821941,0.71551026673816,b4464
ygfS,-1.07314498900017,2.06419277447182,4.5450062335712,0.0330149019273556,0.123135890694515,b2886
ygfT,-0.334260045945407,3.33464746408605,1.00556028889856,0.315968810845894,0.580463332217531,b2887
ygfU,-0.36923652558797,2.48015432248921,0.344158523401123,0.557438622463489,0.788001584402369,b2888
ygfX,-0.368180750176853,6.01478863407258,3.7953716380022,0.051394462811353,0.172071848745918,b2896
ygfY,-0.168351956463307,6.03389096444694,0.984827972521112,0.321009757172539,0.583400886998246,b2897
ygfZ,0.127453750626772,8.44082826681491,0.412385217365031,0.520761339255472,0.765939680888522,b2898
yggC,-0.12455562710638,5.37734718534975,0.495544900324173,0.481464222597004,0.736037699589424,b2928
yggD,-0.161260000795099,5.36691200436802,0.720742874492721,0.395900340931136,0.658157649146103,b2929
yggE,-0.0378008008968414,7.82708445523061,0.0331163751856458,0.855599165869754,0.947440372884162,b2922
yggF,-0.117928429154551,2.75956329178815,0.0613670360713536,0.804348186286825,0.924782967743564,b2930
yggG,0.84127140573456,5.71464700881745,20.4555190679973,6.1033301789265e-06,5.17883753296337e-05,b2936
yggH,0.306523256936907,6.94674582305407,2.71878484374744,0.0991734894800736,0.27563082436579,b2960
yggJ,-0.135577657793369,5.63087527774085,0.488560855244568,0.484569977207909,0.737562478376589,b2946
yggL,-0.120291595542042,7.29084281827822,0.336900435085017,0.561623836989732,0.79014202518684,b2959
yggM,0.0619914775828745,2.85162260034218,0.0279642661789317,0.867192860007656,0.953272069832799,b2956
yggN,0.0540486065849266,5.37091806290023,0.0739357682488873,0.785690203710862,0.916143625763287,b2958
yggP,0.177464385954563,2.907050594662,0.253630871162379,0.614529993815972,0.826903481946854,b4465
yggR,-0.228343722576997,2.85197113050395,0.581383152125,0.445770679605396,0.705232075170589,b2950
yggS,0.453067286910552,5.12057911776184,5.12243648687066,0.0236184326253148,0.0943644870571086,b2951
yggT,-0.173515357582385,5.57111018416201,0.882155308633664,0.347612036600405,0.611044520177919,b2952
yggU,0.0155712256274799,4.14231097920061,0.00435451009305599,0.947386812496342,0.990741802220751,b2953
yggV,0.0203837739226473,5.46246315316204,0.0109886367051883,0.916513324470699,0.976313781302745,b2954
yggW,0.0997798284036229,5.59964025034652,0.230747600193039,0.630970047479543,0.838022695665496,b2955
yggX,0.372270295668585,5.96086066067009,3.07094057913211,0.0797033443838331,0.239720574090373,b2962
yghA,0.398325006219681,6.11107484371653,2.32653177178281,0.127184967590608,0.322181053774484,b3003
yghB,-0.159192086991171,6.00291525387013,0.749066166720544,0.386772049048756,0.648222149725098,b3009
yghD,-0.445989746499111,2.93875699444372,2.66795295828678,0.102387638007817,0.281484537591192,b2968
yghF,-0.0256895605520981,3.82544669818836,0.010146364533953,0.91976545937519,0.976400655959694,b2970
yghG,0.260522731540408,4.00964940960863,1.10551046336159,0.293059960498836,0.560055738670121,b2971
yghJ,-0.41370569072267,7.75649437335411,3.99891724374077,0.0455295033173775,0.158199456820397,b4466
yghK,0.380665371420419,3.40621162476411,1.05670992160399,0.303966776782804,0.56987332586533,b2975
yghO,1.13058245129973,3.54274472189074,13.333972229398,0.000260640815099205,0.00169534289218896,b2981
yghQ,-0.237584618820466,2.8960628236241,0.62233534708604,0.430180778057886,0.690944879297884,b2983
yghR,0.519518420958978,1.91888020125513,0.690627814445034,0.405950919823178,0.668449634302252,b2984
yghS,0.269349026822621,1.95401121712676,0.302322771971089,0.582429902416545,0.804661054886992,b2985
yghT,-0.350024267273368,1.20360951978971,0.272847293898492,0.601428147172651,0.81840536661821,b2986
yghU,0.279711739988191,6.63784761745205,3.00266258592309,0.0831277985731105,0.246925008278724,b2989
yghW,-4.47142128085746,4.98777203634827,18.363412070867,1.82529544213729e-05,0.00014153412952587,b2998
yghZ,-0.750402017661525,5.17754277252539,12.1465857748793,0.000491778093485498,0.0030649200371773,b3001
ygiA,-0.141042800236779,5.12809860535272,0.461133349840683,0.497094776473688,0.749181805894517,b3036
ygiB,0.0440075016442053,7.76559314503565,0.0549959413177561,0.814587413701995,0.9305345423879,b3037
ygiC,0.170907898521583,7.44261933848613,1.01991118781039,0.31254007657282,0.577110128566913,b3038
ygiE,0.0879858617064317,6.36042271198706,0.192617966780592,0.660746580239549,0.852888368217159,b3040
ygiF,-0.0838769356868976,5.92547932775163,0.21037136297554,0.646476489140407,0.845844276460896,b3054
ygiH,0.130207885178567,5.21721960220186,0.457887809381889,0.498612766133778,0.749307076176683,b3059
ygiL,0.129783937983894,1.47125824935114,0.0662236313548199,0.796916682698064,0.923077132680261,b3043
ygiN,-0.428683815826332,7.26570505531779,6.24981353947385,0.0124206380567002,0.0561795534381264,b3029
ygiP,-0.879783286331529,3.67383019605579,16.7595137632811,4.24289874750458e-05,0.000312714670485875,b3060
ygiQ,0.608638565771931,6.8515310026558,5.05544777443597,0.0245486379646455,0.0978095639938228,b4469
ygiS,-1.16566180630375,4.79382222996707,36.3697155275919,1.63219752145082e-09,2.09182821814424e-08,b3020
ygiT,-0.137018067222852,5.71938294196331,0.571117038832644,0.449815376058492,0.708000222010432,b3021
ygiU,-0.335211580321686,5.34442737085247,2.73687439392354,0.0980563903845731,0.273529206275644,b3022
ygiV,-0.706959666081681,4.22594928815526,12.1369889344331,0.000494315218682396,0.00307186680502053,b3023
ygiW,0.211163002877732,6.30677100844827,1.31822466948156,0.250910915684636,0.506928159427845,b3024
ygiZ,0.0338495850124138,0.739723750260631,0.00188190289640389,0.965397899177003,0.997262264182128,b3027
ygjD,0.0961613035784946,7.07250796811178,0.231216515009681,0.63062326444097,0.838022695665496,b3064
ygjE,-0.186970190784267,4.79975253498449,0.927248933233237,0.335578809846691,0.599902682006564,b3063
ygjF,0.287606945574318,6.64156337148959,2.56499877213125,0.109252642346913,0.294729645406818,b3068
ygjG,3.50624818420339,7.86955778995153,248.625497830249,5.17722200425479e-56,4.38439643850519e-54,b3073
ygjH,1.80550138180325,2.51622802358289,19.9985161883627,7.75022814337683e-06,6.41249719372501e-05,b3074
ygjI,0.667353869886536,2.20686614557769,0.813861037715924,0.366981190315527,0.628217107004662,b3078
ygjJ,-0.903080362577317,2.04781791064801,2.58413441255983,0.107939400649751,0.2920424456439,b3079
ygjK,-0.0430811685037137,3.54904191178233,0.0114507524521636,0.914782483403966,0.976005845561353,b3080
ygjM,-0.121723741786656,3.61885259772237,0.292346056604804,0.588721029695366,0.80975800664525,b3082
ygjN,-0.306236388487308,3.20790889645915,0.983139937316948,0.321424833757725,0.583400886998246,b3083
ygjO,0.197087683696048,4.86263866603072,0.896478488679047,0.343727715986919,0.607927930117733,b3084
ygjP,0.122184455157907,4.02945861769677,0.275015896447144,0.59998674058199,0.817200483309245,b3085
ygjQ,-0.415175901251634,2.26252330649142,1.07749224960331,0.299259234959192,0.566141320976238,b3086
ygjR,-0.228238483793613,5.22147365957787,1.20449438996174,0.272425241437515,0.534971328528084,b3087
ygjV,-0.69639205539576,3.69753690251186,9.26221509298698,0.00233929917224513,0.0129697472720497,b3090
yhaB,0.390596354132404,1.17612310343668,0.168853075027984,0.681133134059949,0.861516217216702,b3120
yhaC,-0.629845722918965,1.61683603439932,0.938802348515608,0.332586037404823,0.596675548064418,b3121
yhaH,0.754620029771249,5.20337043125437,6.57213777666826,0.0103587452101199,0.0483147090307862,b3103
yhaI,0.505669815784429,1.82777373791462,1.27686208797816,0.258483293197058,0.517325923687718,b3104
yhaJ,0.0328812924579559,5.50930557186402,0.0237803394340763,0.877445141023257,0.959863184229553,b3105
yhaK,0.123140758799799,3.0545134257739,0.130059139760204,0.718370728672227,0.881068878592737,b3106
yhaL,-0.216200390644965,3.1324189014482,0.539716569618446,0.462550212919175,0.719393003096117,b3107
yhaM,-0.547153649959862,4.29487673590881,6.47956692488971,0.0109121567986461,0.0501912728576702,b4470
yhaO,-0.564610650854342,3.57324059105145,4.7162156849564,0.0298794316517908,0.113800057587376,b3110
yhaV,-0.474664856754569,5.93692473380045,6.17216289878777,0.0129775852029349,0.0583248600327532,b3130
yhbC,0.226898476585224,7.33062842719066,1.080977251471,0.29847904102323,0.566141320976238,b3170
yhbE,0.179511159435049,6.26130748091085,0.837248306178835,0.360184944326741,0.622946886864936,b3184
yhbG,0.263696391999838,7.41719371862856,1.93519099110192,0.164191641509378,0.383735768224569,b3201
yhbH,0.078682370074378,8.20147293787669,0.135964089789866,0.712326683700948,0.878893448572924,b3203
yhbJ,-0.142127566032265,8.44343534585507,0.554596515040103,0.456445619089698,0.71375402927169,b3205
yhbN,0.000297092055139975,7.7408636429863,1.9071369834478e-06,0.998898128709674,1,b3200
yhbO,0.329348470470301,4.84188639053649,1.29744553660604,0.254680353415018,0.511611370418355,b3153
yhbP,0.220818514246561,3.970693163832,1.13309259698501,0.287116642479201,0.553466467155995,b3154
yhbQ,-0.49495298120425,3.97408437090384,4.23295293367007,0.0396464063765206,0.142338178836403,b3155
yhbS,-1.68573567851165,6.50048685908772,82.5224366549631,1.04477436187692e-19,2.13856894262863e-18,b3156
yhbT,-1.77644972832552,7.31648855415691,76.1748444281122,2.5962810448715e-18,4.89665407545852e-17,b3157
yhbU,-4.07347791989532,5.70373961728859,301.697409616943,1.40593876156582e-67,1.95879016490413e-65,b3158
yhbV,-3.31381232333046,5.31204118864513,234.747826018205,5.4949758294918e-53,3.7671112075516e-51,b3159
yhbW,1.33283691127759,5.50971799518707,52.6923667782442,3.90104312793651e-13,6.12676555256647e-12,b3160
yhbX,-0.419280027822948,4.07517267511915,1.58072221021302,0.208656695616814,0.450819543956487,b3173
yhbY,0.124819399077103,7.53432589571717,0.47423100887573,0.491047119069766,0.744412954462028,b3180
yhcA,-0.814875703003982,1.53176798259849,2.61544439447085,0.105827874243934,0.287950175361292,b3215
yhcB,-0.0637255222595162,7.60596854602742,0.119674349991477,0.729387951900745,0.88514373820155,b3233
yhcC,-1.98138832913338,4.47556405671341,100.444892730319,1.21737330070587e-23,2.84207312743171e-22,b3211
yhcD,-0.0149273380661219,4.50184070511236,0.00597245816375747,0.938399464042906,0.985135680523276,b3216
yhcF,-0.0576515454412346,4.06342976547858,0.079097270381848,0.778524509412032,0.91296425635367,b3219
yhcG,0.0556240273183295,3.0582093403871,0.0332874166411368,0.855230849793216,0.947440372884162,b3220
yhcH,0.115985029749136,4.13623484468819,0.217033443105544,0.641309642173857,0.843941604067303,b3221
yhcM,0.0561758370771042,6.09814580344276,0.0822465864730573,0.774275680382366,0.909710735465571,b3232
yhcN,1.26143622774946,4.08015643452999,29.6662956619719,5.13193919257633e-08,5.56905662631587e-07,b3238
yhcO,0.60878278546385,3.67627190919635,4.2783679840073,0.0386003942608229,0.139277445958642,b3239
yhdA,-0.369511807344951,7.13949191592527,3.50903323384488,0.0610350618184263,0.196871121727993,b3252
yhdE,0.102055531234248,6.36760445389668,0.22918754525011,0.632126906844025,0.838500033986285,b3248
yhdH,-1.08159545351419,6.59450158132424,32.8308947517082,1.00534285694825e-08,1.18635950796707e-07,b3253
yhdJ,0.00379403650373641,2.81631312246496,0.000106315834855764,0.991773192352965,1,b3262
yhdL,0.547933385145821,3.77947768401771,2.90437695141724,0.0883393835838882,0.256065636039472,b4550
yhdN,0.397468451215747,5.11706442917645,2.76390164919687,0.0964128405645212,0.271118998337458,b3293
yhdP,-0.201779269576532,7.03510947966792,1.51314331669153,0.218660069973385,0.465218148874409,b4472
yhdT,-0.274527964671697,2.14195352348818,0.330494875824249,0.565367832467729,0.794088997862804,b3257
yhdU,-0.724491628559015,1.01964887821541,1.74362451843004,0.186680230842179,0.417913790931876,b3263
yhdV,-0.18623061640941,3.62289062758111,0.324647127363538,0.568828184714781,0.795427356698433,b3267
yhdW,0.155641789427542,3.76882151394081,0.228059185869563,0.632966661956233,0.838841059524079,b3268
yhdX,0.0529671582004403,3.32868937909887,0.0296498776825533,0.863287059966495,0.950672313104358,b3269
yhdY,0.157431383953101,2.59424505482517,0.117025995403865,0.732282692823815,0.887345688006641,b3270
yhdZ,0.147617944694829,3.12412681711864,0.158613411368931,0.690436336526328,0.86748347422071,b3271
yheL,0.252576668513625,4.87899857333525,1.75210342334199,0.185612521129416,0.416477218653721,b3343
yheM,-0.0563285205578316,4.00192255578754,0.0626389824273401,0.802372515173711,0.924365668987799,b3344
yheN,-0.0989042726591467,5.69786624369287,0.243592586099926,0.6216233159936,0.831151066909772,b3345
yheO,-0.181622746276881,7.00285529726145,1.05871184493369,0.303509167188852,0.56987332586533,b3346
yheS,0.0867970295705019,7.64874344334301,0.171598032349404,0.678695473454175,0.860521318567251,b3352
yheT,0.167612627902875,5.98912994484396,0.575381900887837,0.448128182908679,0.707148564845664,b3353
yheU,0.272128782177914,4.79561279339482,1.54275663897499,0.214207950943165,0.458910783791433,b3354
yheV,1.31393096542262,3.86165903046343,34.4110858947623,4.46174702709029e-09,5.50579583142941e-08,b4551
